,Sex, MaritalStatus, Age, Education, Occupation, YearsInSf, DualIncome, HouseholdMembers, Under18, HouseholdStatus, TypeOfHome, EthnicClass, Language,Class
238,2.0,2.0,3.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
239,2.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
240,1.0,1.0,5.0,4.0,1.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,8.0
241,1.0,1.0,6.0,6.0,8.0,5.0,3.0,2.0,0.0,1.0,5.0,7.0,1.0,8.0
242,1.0,5.0,3.0,6.0,1.0,5.0,161.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
243,2.0,5.0,3.0,4.0,8.0,5.0,1.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0
244,2.0,3.0,3.0,5.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,3.0
245,2.0,3.0,5.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
246,1.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
247,2.0,5.0,4.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
248,2.0,5.0,1.0,3.0,6.0,2.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
249,2.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
250,2.0,1.0,6.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
251,2.0,1.0,6.0,4.0,5.0,5.0,3.0,4.0,0.0,1.0,1.0,7.0,1.0,8.0
252,2.0,1.0,4.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
253,1.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,9.0
254,2.0,3.0,5.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
255,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
256,2.0,1.0,2.0,3.0,6.0,1.0,3.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
257,1.0,5.0,4.0,6.0,1.0,4.0,1.0,1.0,0.0,1.0,5.0,7.0,1.0,8.0
258,1.0,2.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
259,1.0,1.0,3.0,6.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,6.0
260,2.0,5.0,3.0,6.0,4.0,5.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0
261,2.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,0.0,3.0,1.0,7.0,1.0,8.0
262,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0
263,2.0,1.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
264,2.0,2.0,2.0,4.0,6.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,1.0
265,2.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
266,1.0,5.0,2.0,4.0,3.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,2.0
267,2.0,2.0,2.0,4.0,5.0,5.0,1.0,3.0,1.0,2.0,1.0,7.0,1.0,2.0
268,2.0,5.0,3.0,6.0,9.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
269,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
270,2.0,1.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,7.0,1.0,2.0
271,2.0,3.0,3.0,3.0,6.0,5.0,1.0,5.0,4.0,2.0,3.0,7.0,1.0,2.0
272,2.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,1.0,1.0
273,2.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0
274,1.0,1.0,6.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0
275,2.0,5.0,2.0,2.0,9.0,1.0,1.0,9.0,3.0,2.0,3.0,7.0,1.0,1.0
276,1.0,5.0,6.0,4.0,8.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
277,2.0,5.0,2.0,5.0,6.0,5.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,1.0
278,2.0,3.0,3.0,4.0,6.0,4.0,1.0,3.0,2.0,2.0,3.0,7.0,1.0,1.0
279,2.0,1.0,2.0,5.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
280,1.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
281,2.0,1.0,2.0,4.0,6.0,2.0,3.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
282,2.0,1.0,4.0,6.0,1.0,5.0,2.0,3.0,1.0,171.0,1.0,7.0,1.0,7.0
283,2.0,1.0,6.0,5.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
284,1.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
285,1.0,5.0,2.0,5.0,6.0,3.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,1.0
286,1.0,1.0,7.0,5.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
287,1.0,3.0,3.0,5.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
288,2.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,6.0
289,1.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
290,1.0,1.0,4.0,6.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,9.0
291,1.0,1.0,5.0,4.0,3.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
292,2.0,1.0,3.0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,7.0
293,2.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
294,2.0,5.0,5.0,6.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
295,2.0,4.0,6.0,3.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0
296,2.0,3.0,5.0,3.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
297,2.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
298,1.0,2.0,7.0,6.0,9.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
299,1.0,3.0,3.0,4.0,1.0,5.0,1.0,4.0,2.0,2.0,1.0,7.0,1.0,3.0
300,1.0,5.0,1.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,2.0
301,2.0,5.0,1.0,2.0,6.0,1.0,1.0,4.0,3.0,3.0,5.0,7.0,1.0,1.0
302,2.0,5.0,2.0,4.0,6.0,1.0,1.0,4.0,0.0,2.0,3.0,7.0,1.0,8.0
303,2.0,2.0,1.0,3.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,7.0,1.0,3.0
304,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
305,2.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0
306,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
307,1.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,2.0,3.0,1.0,7.0,1.0,1.0
308,2.0,3.0,5.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,4.0
309,2.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,5.0,7.0,1.0,2.0
310,2.0,1.0,4.0,6.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
311,1.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,8.0
312,2.0,1.0,6.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
313,2.0,5.0,3.0,4.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
314,1.0,5.0,2.0,4.0,3.0,2.0,1.0,8.0,2.0,3.0,1.0,7.0,1.0,3.0
315,1.0,5.0,3.0,4.0,3.0,5.0,1.0,4.0,0.0,2.0,1.0,7.0,1.0,1.0
316,1.0,5.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,8.0
317,1.0,5.0,3.0,3.0,6.0,2.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0
318,2.0,5.0,2.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,3.0
319,2.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,7.0,1.0,1.0
320,1.0,5.0,4.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,4.0,7.0,1.0,6.0
321,2.0,1.0,5.0,5.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
322,181.0,5.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,3.0,7.0,1.0,1.0
323,1.0,1.0,4.0,6.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
324,2.0,5.0,1.0,2.0,9.0,2.0,1.0,4.0,3.0,3.0,1.0,7.0,1.0,1.0
325,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
326,2.0,1.0,6.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,4.0,7.0,1.0,7.0
327,1.0,5.0,3.0,4.0,2.0,5.0,1.0,3.0,0.0,3.0,3.0,7.0,1.0,4.0
328,1.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
329,1.0,1.0,7.0,5.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
330,2.0,4.0,7.0,3.0,8.0,2.0,1.0,1.0,0.0,1.0,4.0,7.0,1.0,5.0
331,2.0,5.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,7.0,1.0,4.0
332,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,7.0,1.0,3.0
333,2.0,1.0,6.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,2.0
334,2.0,1.0,6.0,6.0,2.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
335,1.0,3.0,6.0,6.0,8.0,5.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,7.0
336,2.0,5.0,1.0,2.0,6.0,2.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0
337,1.0,1.0,7.0,6.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
338,1.0,5.0,3.0,2.0,9.0,5.0,1.0,2.0,0.0,2.0,1.0,5.0,2.0,1.0
339,2.0,4.0,6.0,3.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
340,2.0,4.0,7.0,4.0,8.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,3.0
341,2.0,5.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
342,1.0,4.0,7.0,3.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,9.0
343,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,1.0
344,1.0,5.0,6.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,5.0
345,1.0,1.0,6.0,5.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
346,1.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
347,2.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,2.0
348,2.0,1.0,7.0,4.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
349,1.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
350,1.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0
351,2.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
352,2.0,2.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,4.0
353,1.0,3.0,4.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
354,2.0,2.0,3.0,6.0,1.0,2.0,1.0,2.0,0.0,2.0,5.0,7.0,1.0,8.0
355,2.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
356,2.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
357,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0
358,2.0,1.0,6.0,6.0,1.0,5.0,3.0,2.0,0.0,1.0,5.0,7.0,1.0,7.0
359,1.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,6.0
360,1.0,1.0,4.0,6.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,8.0
361,1.0,1.0,5.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
362,2.0,1.0,3.0,191.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,7.0,1.0,7.0
363,2.0,5.0,2.0,4.0,6.0,2.0,1.0,6.0,2.0,3.0,1.0,7.0,1.0,1.0
364,2.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
365,1.0,5.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
366,2.0,1.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,1.0,4.0,7.0,1.0,3.0
367,2.0,3.0,6.0,3.0,9.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
368,1.0,3.0,4.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,3.0
369,2.0,3.0,4.0,3.0,8.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
370,2.0,4.0,6.0,2.0,9.0,5.0,1.0,4.0,0.0,1.0,1.0,7.0,1.0,2.0
371,2.0,1.0,5.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,1.0,8.0,1.0,4.0
372,1.0,1.0,3.0,4.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,5.0
373,2.0,1.0,4.0,5.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,7.0
374,1.0,1.0,3.0,4.0,1.0,5.0,2.0,4.0,0.0,1.0,1.0,7.0,1.0,8.0
375,1.0,1.0,6.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,5.0
376,2.0,5.0,2.0,3.0,6.0,5.0,1.0,7.0,0.0,3.0,1.0,7.0,1.0,4.0
377,1.0,3.0,6.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,3.0
378,1.0,4.0,7.0,4.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,8.0
379,2.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,7.0
380,1.0,1.0,5.0,6.0,1.0,4.0,2.0,7.0,4.0,2.0,1.0,8.0,1.0,5.0
381,1.0,1.0,4.0,6.0,1.0,5.0,2.0,3.0,0.0,1.0,1.0,7.0,1.0,9.0
382,2.0,1.0,3.0,4.0,6.0,3.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
383,2.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
384,2.0,5.0,2.0,6.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0
385,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
386,2.0,3.0,7.0,3.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
387,2.0,1.0,6.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
388,1.0,5.0,2.0,4.0,6.0,4.0,1.0,2.0,2.0,2.0,3.0,7.0,1.0,9.0
389,2.0,3.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
390,2.0,5.0,2.0,4.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
391,1.0,3.0,3.0,4.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,7.0
392,1.0,1.0,4.0,4.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0
393,1.0,5.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
394,1.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,8.0
395,1.0,5.0,4.0,4.0,6.0,4.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,3.0
396,2.0,1.0,4.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0
397,1.0,1.0,4.0,5.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,2.0,8.0
398,1.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
399,1.0,2.0,3.0,6.0,8.0,5.0,3.0,2.0,0.0,1.0,5.0,7.0,1.0,9.0
400,1.0,5.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,4.0
401,2.0,1.0,3.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
402,2.0,1.0,4.0,5.0,1.0,2.0,201.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
403,2.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,1.0
404,1.0,5.0,4.0,4.0,7.0,2.0,1.0,3.0,0.0,1.0,1.0,5.0,1.0,5.0
405,2.0,5.0,4.0,3.0,4.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0
406,1.0,5.0,3.0,4.0,6.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0
407,1.0,3.0,6.0,5.0,8.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,6.0
408,2.0,1.0,5.0,4.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
409,2.0,5.0,1.0,2.0,6.0,4.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0
410,2.0,1.0,6.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
411,1.0,1.0,4.0,4.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,5.0
412,2.0,5.0,1.0,1.0,6.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,1.0
413,1.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
414,2.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,7.0,1.0,7.0
415,1.0,1.0,4.0,6.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0,7.0,1.0,5.0
416,1.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,7.0,2.0,2.0
417,1.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
418,2.0,5.0,2.0,4.0,4.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
419,2.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,4.0,7.0,1.0,6.0
420,2.0,1.0,5.0,3.0,4.0,5.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,8.0
421,2.0,3.0,6.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
422,2.0,4.0,7.0,4.0,8.0,4.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,3.0
423,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,4.0
424,2.0,2.0,4.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
425,1.0,1.0,4.0,6.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
426,1.0,5.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,7.0,1.0,4.0
427,2.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
428,2.0,4.0,7.0,5.0,8.0,5.0,1.0,1.0,0.0,1.0,4.0,7.0,1.0,1.0
429,2.0,1.0,3.0,6.0,5.0,4.0,2.0,5.0,3.0,1.0,1.0,7.0,1.0,6.0
430,1.0,1.0,3.0,6.0,1.0,4.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,6.0
431,1.0,5.0,4.0,4.0,8.0,3.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
432,2.0,3.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
433,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
434,1.0,1.0,4.0,4.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,4.0
435,2.0,5.0,2.0,2.0,6.0,5.0,1.0,5.0,3.0,1.0,1.0,7.0,1.0,1.0
436,2.0,1.0,1.0,2.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,7.0,1.0,1.0
437,2.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0
438,2.0,5.0,2.0,3.0,6.0,5.0,1.0,3.0,1.0,3.0,2.0,7.0,1.0,6.0
439,1.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,5.0
440,1.0,1.0,3.0,5.0,1.0,4.0,3.0,7.0,5.0,1.0,1.0,7.0,1.0,9.0
441,1.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,6.0
442,1.0,1.0,6.0,5.0,1.0,5.0,3.0,2.0,0.0,211.0,4.0,7.0,1.0,9.0
443,2.0,3.0,3.0,4.0,4.0,5.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0
444,1.0,1.0,7.0,3.0,8.0,4.0,3.0,2.0,0.0,2.0,3.0,7.0,1.0,3.0
445,1.0,5.0,2.0,4.0,2.0,5.0,1.0,9.0,2.0,2.0,1.0,5.0,2.0,5.0
446,2.0,1.0,3.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0
447,2.0,1.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,1.0,1.0,7.0,1.0,7.0
448,1.0,5.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,5.0
449,1.0,5.0,3.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,5.0,7.0,1.0,9.0
450,1.0,5.0,1.0,3.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0
451,1.0,5.0,3.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
452,2.0,4.0,7.0,3.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,3.0
453,2.0,5.0,2.0,4.0,4.0,5.0,1.0,5.0,0.0,3.0,1.0,7.0,1.0,1.0
454,2.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,8.0
455,1.0,3.0,5.0,5.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,1.0
456,1.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
457,1.0,2.0,2.0,3.0,4.0,5.0,1.0,3.0,0.0,3.0,3.0,7.0,1.0,4.0
458,2.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0
459,1.0,3.0,4.0,6.0,3.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,3.0
460,1.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,6.0
461,2.0,1.0,6.0,4.0,8.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
462,1.0,1.0,4.0,3.0,9.0,5.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,2.0
463,2.0,5.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,1.0
464,1.0,5.0,1.0,2.0,6.0,2.0,1.0,4.0,1.0,3.0,2.0,7.0,1.0,1.0
465,2.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,2.0
466,1.0,1.0,5.0,4.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,7.0,1.0,9.0
467,2.0,1.0,3.0,6.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,6.0
468,1.0,5.0,2.0,3.0,9.0,2.0,1.0,4.0,0.0,3.0,1.0,2.0,1.0,2.0
469,1.0,2.0,3.0,3.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
470,1.0,5.0,3.0,4.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,7.0
471,1.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0
472,2.0,2.0,3.0,5.0,6.0,5.0,2.0,2.0,0.0,2.0,5.0,7.0,1.0,1.0
473,2.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,7.0,1.0,7.0
474,2.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
475,2.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,4.0,7.0,1.0,6.0
476,2.0,1.0,5.0,6.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
477,1.0,5.0,1.0,2.0,6.0,4.0,1.0,6.0,1.0,3.0,1.0,7.0,2.0,1.0
