,Parents, Has_nurs, Form, Children, Housing, Finance, Social, Health,Class
637,1,1,3,2,1,1,1,1, very_recom
638,1,1,3,2,1,1,1,3, priority
639,1,1,3,2,1,1,1,2, not_recom
640,1,1,3,2,1,1,2,1, very_recom
641,1,1,3,2,1,1,2,3, priority
642,421,1,3,2,1,1,2,2, not_recom
643,1,1,3,2,1,1,3,1, priority
644,1,1,3,2,1,1,3,3, priority
645,1,5,3,10,1,1,3,3, spec_prior
646,1,1,3,2,1,2,1,1, priority
647,1,1,3,2,1,2,1,3, priority
648,1,1,3,2,1,2,1,2, not_recom
649,1,1,3,2,1,2,2,3, priority
650,1,1,3,2,1,2,2,2, not_recom
651,1,1,3,2,1,2,3,1, priority
652,1,1,3,2,1,2,3,2, not_recom
653,1,1,3,2,2,1,1,3, priority
654,1,1,3,2,2,1,1,2, not_recom
655,1,1,3,2,2,1,2,1, priority
656,1,1,3,2,2,1,2,3, priority
657,1,1,3,2,2,1,2,2, not_recom
658,1,1,3,2,2,1,3,1, priority
659,1,1,3,2,2,1,3,3, priority
660,1,1,3,2,2,1,3,2, not_recom
661,1,1,3,2,2,2,1,1, priority
662,1,1,3,431,2,2,1,3, priority
663,1,1,3,2,2,2,1,2, not_recom
664,1,1,3,2,2,2,2,1, priority
665,2,1,1,2,2,2,2,3, priority
666,1,1,3,2,2,2,2,2, not_recom
667,1,1,3,2,2,2,3,1, priority
668,1,1,3,2,2,2,3,3, priority
669,1,1,3,2,2,2,3,2, not_recom
670,1,1,3,2,3,1,1,1, priority
671,1,1,3,2,3,1,1,2, not_recom
672,1,1,3,2,3,1,2,1, priority
673,1,1,3,2,3,1,2,3, priority
674,1,1,3,2,3,1,2,2, not_recom
675,1,1,3,2,3,1,3,1, priority
676,1,1,3,2,3,1,3,3, priority
677,1,1,3,2,3,1,3,2, not_recom
678,1,1,3,2,3,2,1,1, priority
679,1,1,3,2,3,2,1,3, priority
680,1,1,3,2,3,2,1,2, not_recom
681,1,1,3,2,3,2,2,1, priority
682,1,1,3,2,3,2,441,3, priority
683,1,1,3,2,3,2,2,2, not_recom
684,1,1,3,2,3,2,3,1, priority
685,2,1,5,1,1,1,1,3, priority
686,1,1,3,3,1,1,1,1, very_recom
687,1,1,3,3,1,1,1,3, priority
688,1,1,3,3,1,1,1,2, not_recom
689,1,1,3,3,1,1,2,1, very_recom
690,1,1,3,3,1,1,2,2, not_recom
691,1,1,3,3,1,1,3,1, priority
692,1,1,3,3,1,1,3,3, priority
693,1,1,3,3,1,2,1,1, priority
694,1,1,3,3,1,2,1,3, priority
695,1,1,3,3,1,2,1,2, not_recom
696,1,1,3,3,1,2,2,1, priority
697,1,1,3,3,1,2,2,3, priority
698,1,1,3,3,1,2,3,1, priority
699,1,1,3,3,1,2,3,3, priority
700,1,1,3,3,1,2,3,2, not_recom
701,1,1,3,3,2,1,1,1, priority
702,451,1,3,3,2,1,1,3, priority
703,1,1,3,3,2,1,1,2, not_recom
704,1,1,3,3,2,1,3,3, priority
705,2,1,5,3,2,1,2,2, not_recom
706,1,1,3,3,2,2,1,1, priority
707,1,1,3,3,2,2,1,3, priority
708,1,1,3,3,2,2,1,2, not_recom
709,1,1,3,3,2,2,2,1, priority
710,1,1,3,3,2,2,2,3, priority
711,1,1,3,3,2,2,2,2, not_recom
712,1,1,3,3,2,2,3,1, priority
713,1,1,3,3,2,2,3,3, priority
714,1,1,3,3,3,1,1,1, priority
715,1,1,3,3,3,1,1,3, priority
716,1,1,3,3,3,1,1,2, not_recom
717,1,1,3,3,3,1,2,1, priority
718,1,1,3,3,3,1,2,2, not_recom
719,1,1,3,3,3,1,3,1, priority
720,1,1,3,3,3,1,3,3, priority
721,1,1,3,3,3,1,3,2, not_recom
722,1,1,3,461,3,2,1,1, priority
723,1,1,3,3,3,2,1,3, priority
724,1,1,3,3,3,2,1,2, not_recom
725,2,1,2,1,3,2,2,3, priority
726,1,1,3,3,3,2,2,3, priority
727,1,1,3,3,3,2,2,2, not_recom
728,1,1,3,3,3,2,3,1, priority
729,1,1,3,3,3,2,3,3, priority
730,1,1,3,10,1,1,1,1, very_recom
731,1,1,3,10,1,1,1,3, priority
732,1,1,3,10,1,1,1,2, not_recom
733,1,1,3,10,1,1,2,1, very_recom
734,1,1,3,10,1,1,2,2, not_recom
735,1,1,3,10,1,1,3,1, priority
736,1,1,3,10,1,1,3,3, priority
737,1,1,3,10,1,1,3,2, not_recom
738,1,1,3,10,1,2,1,1, priority
739,1,1,3,10,1,2,1,3, priority
740,1,1,3,10,1,2,1,2, not_recom
741,1,1,3,10,1,2,2,3, priority
742,1,1,3,10,1,2,471,2, not_recom
743,1,1,3,10,1,2,3,1, priority
744,1,1,3,10,1,2,3,2, not_recom
745,2,1,2,10,1,2,3,2, not_recom
746,1,1,3,10,2,1,1,2, not_recom
747,1,1,3,10,2,1,2,1, priority
748,1,1,3,10,2,1,2,3, priority
749,1,1,3,10,2,1,3,1, priority
750,1,1,3,10,2,1,3,3, priority
751,1,1,3,10,2,1,3,2, not_recom
752,1,1,3,10,2,2,1,1, priority
753,1,1,3,10,2,2,1,3, priority
754,1,1,3,10,2,2,1,2, not_recom
755,1,1,3,10,2,2,2,1, priority
756,1,1,3,10,2,2,2,3, priority
757,1,1,3,10,2,2,2,2, not_recom
758,1,1,3,10,2,2,3,1, priority
759,1,1,3,10,2,2,3,3, priority
760,1,1,3,10,2,2,3,2, not_recom
761,1,1,3,10,3,1,1,1, priority
762,481,1,3,10,3,1,1,3, priority
763,1,1,3,10,3,1,1,2, not_recom
764,1,1,3,10,3,1,2,1, priority
765,2,1,3,2,3,2,1,3, priority
766,1,1,3,10,3,1,2,2, not_recom
767,1,1,3,10,3,1,3,1, priority
768,1,1,3,10,3,1,3,3, priority
769,1,1,3,10,3,1,3,2, not_recom
770,1,1,3,10,3,2,1,1, priority
771,1,1,3,10,3,2,1,3, priority
772,1,1,3,10,3,2,1,2, not_recom
773,1,1,3,10,3,2,2,1, priority
774,1,1,3,10,3,2,2,3, priority
775,1,1,3,10,3,2,2,2, not_recom
776,1,1,3,10,3,2,3,1, priority
777,1,1,3,10,3,2,3,3, priority
778,1,2,1,1,1,1,1,3, priority
779,1,2,1,1,1,1,1,2, not_recom
780,1,2,1,1,1,1,2,1, very_recom
781,1,2,1,1,1,1,2,3, priority
782,1,2,1,491,1,1,2,2, not_recom
783,1,2,1,1,1,1,3,3, priority
784,1,2,1,1,1,1,3,2, not_recom
785,2,2,1,1,2,1,2,1, very_recom
786,1,2,1,1,1,2,1,3, priority
787,1,2,1,1,1,2,1,2, not_recom
788,1,2,1,1,1,2,2,1, very_recom
789,1,2,1,1,1,2,2,3, priority
790,1,2,1,1,1,2,2,2, not_recom
791,1,2,1,1,1,2,3,1, priority
792,1,2,1,1,1,2,3,3, priority
793,1,2,1,1,1,2,3,2, not_recom
794,1,2,1,1,2,1,1,1, very_recom
795,1,2,1,1,2,1,1,3, priority
796,1,2,1,1,2,1,1,2, not_recom
797,1,2,1,1,2,1,2,1, very_recom
798,1,2,1,1,2,1,2,3, priority
799,1,2,1,1,2,1,2,2, not_recom
800,1,2,1,1,2,1,3,1, priority
801,1,2,1,1,2,1,3,3, priority
802,1,2,1,1,2,1,501,2, not_recom
803,1,2,1,1,2,2,1,3, priority
804,1,2,1,1,2,2,1,2, not_recom
805,2,2,1,3,3,2,1,1, priority
806,1,2,1,1,2,2,2,3, priority
807,1,2,1,1,2,2,2,2, not_recom
808,1,2,1,1,2,2,3,1, priority
809,1,2,1,1,2,2,3,3, priority
810,1,2,1,1,2,2,3,2, not_recom
811,1,2,1,1,3,1,1,1, very_recom
812,1,2,1,1,3,1,1,3, priority
813,1,2,1,1,3,1,1,2, not_recom
814,1,2,1,1,3,1,2,1, very_recom
815,1,2,1,1,3,1,2,3, priority
816,1,2,1,1,3,1,2,2, not_recom
817,1,2,1,1,3,1,3,1, priority
818,1,2,1,1,3,1,3,3, priority
819,1,2,1,1,3,1,3,2, not_recom
820,1,2,1,1,3,2,1,1, very_recom
821,1,2,1,1,3,2,1,3, priority
822,511,2,1,1,3,2,1,2, not_recom
823,1,2,1,1,3,2,2,1, very_recom
824,1,2,1,1,3,2,2,3, priority
825,2,2,5,2,1,2,2,2, not_recom
826,1,2,1,1,3,2,3,1, priority
827,1,2,1,1,3,2,3,3, priority
828,1,2,1,1,3,2,3,2, not_recom
829,1,2,1,2,1,1,1,1, very_recom
830,1,2,1,2,1,1,1,3, priority
831,1,2,1,2,1,1,2,1, very_recom
832,1,2,1,2,1,1,2,3, priority
833,1,2,1,2,1,1,2,2, not_recom
834,1,2,1,2,1,1,3,1, priority
835,1,2,1,2,1,1,3,3, priority
836,1,2,1,2,1,1,3,2, not_recom
837,1,2,1,2,1,2,1,1, very_recom
838,1,2,1,2,1,2,1,3, priority
839,1,2,1,2,1,2,1,2, not_recom
840,1,2,1,2,1,2,2,1, very_recom
841,1,2,1,2,1,2,2,3, priority
842,1,2,1,521,1,2,2,2, not_recom
843,1,2,1,2,1,2,3,2, not_recom
844,1,2,1,2,2,1,1,1, very_recom
845,2,2,5,10,3,1,3,1, priority
846,1,2,1,2,2,1,2,1, very_recom
847,1,2,1,2,2,1,2,3, priority
848,1,2,1,2,2,1,2,2, not_recom
849,1,2,1,2,2,1,3,1, priority
850,1,2,1,2,2,1,3,3, priority
851,1,2,1,2,2,1,3,2, not_recom
852,1,2,1,2,2,2,1,1, very_recom
853,1,2,1,2,2,2,1,3, priority
854,1,2,1,2,2,2,1,2, not_recom
855,1,2,1,2,2,2,2,1, very_recom
856,1,2,1,2,2,2,2,3, priority
857,1,2,1,2,2,2,2,2, not_recom
858,1,2,1,2,2,2,3,1, priority
859,1,2,1,2,2,2,3,2, not_recom
860,1,2,1,2,3,1,1,1, priority
861,1,2,1,2,3,1,1,3, priority
862,1,2,1,2,3,1,531,3, priority
863,1,2,1,2,3,1,2,2, not_recom
864,1,2,1,2,3,1,3,1, priority
865,2,2,2,3,1,2,1,3, priority
866,1,2,1,2,3,1,3,2, not_recom
867,1,2,1,2,3,2,1,1, priority
868,1,2,1,2,3,2,1,3, priority
869,1,2,1,2,3,2,1,2, not_recom
870,1,2,1,2,3,2,2,1, priority
871,1,2,1,2,3,2,2,3, priority
872,1,2,1,2,3,2,2,2, not_recom
873,1,2,1,2,3,2,3,1, priority
874,1,2,1,2,3,2,3,3, priority
875,1,2,1,2,3,2,3,2, not_recom
876,1,2,1,3,1,1,1,1, very_recom
877,1,2,1,3,1,1,1,3, priority
878,1,2,1,3,1,1,1,2, not_recom
879,1,2,1,3,1,1,2,1, very_recom
880,1,2,1,3,1,1,2,3, priority
881,1,2,1,3,1,1,2,2, not_recom
882,541,2,1,3,1,1,3,1, priority
883,1,2,1,3,1,1,3,3, priority
884,1,2,1,3,1,1,3,2, not_recom
885,2,2,3,1,3,1,1,3, priority
886,1,2,1,3,1,2,1,3, priority
887,1,2,1,3,1,2,1,2, not_recom
888,1,2,1,3,1,2,2,1, priority
889,1,2,1,3,1,2,2,3, priority
890,1,2,1,3,1,2,3,1, priority
891,1,2,1,3,1,2,3,3, priority
892,1,2,1,3,1,2,3,2, not_recom
893,1,2,1,3,2,1,1,1, priority
894,1,2,1,3,2,1,1,3, priority
895,1,2,1,3,2,1,2,1, priority
896,1,2,1,3,2,1,2,3, priority
897,1,2,1,3,2,1,2,2, not_recom
898,1,2,1,3,2,1,3,1, priority
899,1,2,1,3,2,1,3,3, priority
900,1,2,1,3,2,1,3,2, not_recom
901,1,2,1,3,2,2,1,1, priority
902,1,2,1,551,2,2,1,3, priority
903,1,2,1,3,2,2,1,2, not_recom
904,1,2,1,3,2,2,2,1, priority
905,2,2,3,10,1,1,3,3, priority
906,1,2,1,3,2,2,2,2, not_recom
907,1,2,1,3,2,2,3,1, priority
908,1,2,1,3,2,2,3,3, priority
909,1,2,1,3,3,1,1,1, priority
910,1,2,1,3,3,1,1,3, priority
911,1,2,1,3,3,1,1,2, not_recom
912,1,2,1,3,3,1,2,1, priority
913,1,2,1,3,3,1,2,3, priority
914,1,2,1,3,3,1,2,2, not_recom
915,1,2,1,3,3,1,3,1, priority
916,1,2,1,3,3,1,3,3, priority
917,1,2,1,3,3,1,3,2, not_recom
918,1,2,1,3,3,2,1,1, priority
919,1,2,1,3,3,2,1,3, priority
920,1,2,1,3,3,2,1,2, not_recom
921,1,2,1,3,3,2,2,1, priority
922,1,2,1,3,3,2,561,3, priority
923,1,2,1,3,3,2,2,2, not_recom
924,1,2,1,3,3,2,3,1, priority
925,2,3,1,2,2,2,1,1, priority
926,1,2,1,3,3,2,3,2, not_recom
927,1,2,1,10,1,1,1,1, very_recom
928,1,2,1,10,1,1,1,3, priority
929,1,2,1,10,1,1,1,2, not_recom
930,1,2,1,10,1,1,2,1, very_recom
931,1,2,1,10,1,1,2,3, priority
932,1,2,1,10,1,1,2,2, not_recom
933,1,2,1,10,1,1,3,1, priority
934,1,2,1,10,1,1,3,3, priority
935,1,2,1,10,1,1,3,2, not_recom
936,1,2,1,10,1,2,1,1, priority
937,1,2,1,10,1,2,1,3, priority
938,1,2,1,10,1,2,1,2, not_recom
939,1,2,1,10,1,2,2,1, priority
940,1,2,1,10,1,2,2,3, priority
941,1,2,1,10,1,2,2,2, not_recom
942,571,2,1,10,1,2,3,1, priority
943,1,2,1,10,1,2,3,3, priority
944,1,2,1,10,2,1,1,1, priority
945,2,3,1,10,3,2,2,1, priority
946,1,2,1,10,2,1,1,2, not_recom
947,1,2,1,10,2,1,2,3, priority
948,1,2,1,10,2,1,2,2, not_recom
949,1,2,1,10,2,1,3,1, priority
950,1,2,1,10,2,1,3,3, priority
951,1,2,1,10,2,1,3,2, not_recom
952,1,2,1,10,2,2,1,1, priority
953,1,2,1,10,2,2,1,3, priority
954,1,2,1,10,2,2,1,2, not_recom
955,1,2,1,10,2,2,2,3, priority
956,1,2,1,10,2,2,2,2, not_recom
957,1,2,1,10,2,2,3,1, priority
958,1,2,1,10,2,2,3,2, not_recom
959,1,2,1,10,3,1,1,1, priority
960,1,2,1,10,3,1,1,3, priority
961,1,2,1,10,3,1,1,2, not_recom
962,1,2,1,581,3,1,2,1, priority
963,1,2,1,10,3,1,2,3, priority
964,1,2,1,10,3,1,2,2, not_recom
965,2,3,5,3,2,1,2,1, priority
966,1,2,1,10,3,1,3,3, priority
967,1,2,1,10,3,1,3,2, not_recom
968,1,2,1,10,3,2,1,1, priority
969,1,2,1,10,3,2,1,3, priority
970,1,2,1,10,3,2,1,2, not_recom
971,1,2,1,10,3,2,2,1, priority
972,1,2,1,10,3,2,2,3, priority
973,1,2,1,10,3,2,2,2, not_recom
974,1,2,1,10,3,2,3,1, priority
975,1,2,1,10,3,2,3,3, priority
976,1,2,1,10,3,2,3,2, not_recom
977,1,2,5,1,1,1,1,1, very_recom
978,1,2,5,1,1,1,1,3, priority
979,1,2,5,1,1,1,1,2, not_recom
980,1,2,5,1,1,1,2,1, very_recom
981,1,2,5,1,1,1,2,3, priority
982,1,2,5,1,1,1,591,2, not_recom
983,1,2,5,1,1,1,3,3, priority
984,1,2,5,1,1,1,3,2, not_recom
985,2,3,2,1,3,1,3,1, spec_prior
986,1,2,5,1,1,2,1,3, priority
987,1,2,5,1,1,2,1,2, not_recom
988,1,2,5,1,1,2,2,1, very_recom
989,1,2,5,1,1,2,2,3, priority
990,1,2,5,1,1,2,2,2, not_recom
991,1,2,5,1,1,2,3,1, priority
992,1,2,5,1,1,2,3,2, not_recom
993,1,2,5,1,2,1,1,1, very_recom
994,1,2,5,1,2,1,1,3, priority
995,1,2,5,1,2,1,1,2, not_recom
996,1,2,5,1,2,1,2,3, priority
997,1,2,5,1,2,1,2,2, not_recom
998,1,2,5,1,2,1,3,1, priority
999,1,2,5,1,2,1,3,3, priority
1000,1,2,5,1,2,1,3,2, not_recom
1001,1,2,5,1,2,2,1,1, very_recom
1002,601,2,5,1,2,2,1,3, priority
1003,1,2,5,1,2,2,1,2, not_recom
1004,1,2,5,1,2,2,2,1, very_recom
1005,2,3,2,10,1,2,2,3, spec_prior
1006,1,2,5,1,2,2,2,2, not_recom
1007,1,2,5,1,2,2,3,1, priority
1008,1,2,5,1,2,2,3,2, not_recom
1009,1,2,5,1,3,1,1,1, priority
1010,1,2,5,1,3,1,1,3, priority
1011,1,2,5,1,3,1,1,2, not_recom
1012,1,2,5,1,3,1,2,1, priority
1013,1,2,5,1,3,1,2,2, not_recom
1014,1,2,5,1,3,1,3,1, priority
1015,1,2,5,1,3,1,3,2, not_recom
1016,1,2,5,1,3,2,1,1, priority
1017,1,2,5,1,3,2,1,3, priority
1018,1,2,5,1,3,2,1,2, not_recom
1019,1,2,5,1,3,2,2,1, priority
1020,1,2,5,1,3,2,2,3, priority
1021,1,2,5,1,3,2,2,2, not_recom
1022,1,2,5,611,3,2,3,1, priority
1023,1,2,5,1,3,2,3,3, priority
1024,1,2,5,1,3,2,3,2, not_recom
1025,2,3,3,2,3,1,2,1, priority
1026,1,2,5,2,1,1,1,3, priority
1027,1,2,5,2,1,1,1,2, not_recom
1028,1,2,5,2,1,1,2,1, very_recom
1029,1,2,5,2,1,1,2,3, priority
1030,1,2,5,2,1,1,2,2, not_recom
1031,1,2,5,2,1,1,3,1, priority
1032,1,2,5,2,1,1,3,3, priority
1033,1,2,5,2,1,1,3,2, not_recom
1034,1,2,5,2,1,2,1,1, very_recom
1035,1,2,5,2,1,2,1,3, priority
1036,1,2,5,2,1,2,1,2, not_recom
1037,1,2,5,2,1,2,2,1, very_recom
1038,1,2,5,2,1,2,2,3, priority
1039,1,2,5,2,1,2,2,2, not_recom
1040,1,2,5,2,1,2,3,1, priority
1041,1,2,5,2,1,2,3,3, priority
1042,1,2,5,2,2,1,621,1, very_recom
1043,1,2,5,2,2,1,1,3, priority
1044,1,2,5,2,2,1,2,1, very_recom
1045,2,4,1,1,1,2,1,3, spec_prior
1046,1,2,5,2,2,1,2,2, not_recom
1047,1,2,5,2,2,1,3,3, priority
1048,1,2,5,2,2,1,3,2, not_recom
1049,1,2,5,2,2,2,1,1, very_recom
1050,1,2,5,2,2,2,1,3, priority
1051,1,2,5,2,2,2,2,1, very_recom
1052,1,2,5,2,2,2,2,3, priority
1053,1,2,5,2,2,2,2,2, not_recom
1054,1,2,5,2,2,2,3,1, priority
1055,1,2,5,2,2,2,3,2, not_recom
1056,1,2,5,2,3,1,1,1, priority
1057,1,2,5,2,3,1,1,3, priority
1058,1,2,5,2,3,1,1,2, not_recom
1059,1,2,5,2,3,1,2,1, priority
1060,1,2,5,2,3,1,2,3, priority
1061,1,2,5,2,3,1,2,2, not_recom
1062,631,2,5,2,3,1,3,1, priority
1063,1,2,5,2,3,1,3,3, priority
1064,1,2,5,2,3,1,3,2, not_recom
1065,2,4,1,3,2,2,2,2, not_recom
1066,1,2,5,2,3,2,1,3, priority
1067,1,2,5,2,3,2,1,2, not_recom
1068,1,2,5,2,3,2,2,1, priority
1069,1,2,5,2,3,2,2,3, priority
1070,1,2,5,2,3,2,2,2, not_recom
1071,1,2,5,2,3,2,3,1, priority
1072,1,2,5,2,3,2,3,3, priority
1073,1,2,5,2,3,2,3,2, not_recom
1074,1,2,5,3,1,1,1,1, very_recom
1075,1,2,5,3,1,1,1,3, priority
1076,1,2,5,3,1,1,1,2, not_recom
1077,1,2,5,3,1,1,2,1, very_recom
1078,1,2,5,3,1,1,2,3, priority
1079,1,2,5,3,1,1,2,2, not_recom
1080,1,2,5,3,1,1,3,1, priority
1081,1,2,5,3,1,1,3,3, priority
1082,1,2,5,641,1,1,3,2, not_recom
1083,1,2,5,3,1,2,1,1, priority
1084,1,2,5,3,1,2,1,3, priority
1085,2,4,5,2,1,1,1,3, spec_prior
1086,1,2,5,3,1,2,2,1, priority
1087,1,2,5,3,1,2,2,2, not_recom
1088,1,2,5,3,1,2,3,1, priority
1089,1,2,5,3,1,2,3,3, priority
1090,1,2,5,3,1,2,3,2, not_recom
1091,1,2,5,3,2,1,1,1, priority
1092,1,2,5,3,2,1,1,3, priority
1093,1,2,5,3,2,1,1,2, not_recom
1094,1,2,5,3,2,1,2,1, priority
1095,1,2,5,3,2,1,2,3, priority
1096,1,2,5,3,2,1,2,2, not_recom
1097,1,2,5,3,2,1,3,1, priority
1098,1,2,5,3,2,1,3,3, priority
1099,1,2,5,3,2,1,3,2, not_recom
1100,1,2,5,3,2,2,1,1, priority
1101,1,2,5,3,2,2,1,3, priority
1102,1,2,5,3,2,2,651,2, not_recom
1103,1,2,5,3,2,2,2,3, priority
1104,1,2,5,3,2,2,2,2, not_recom
1105,2,4,5,10,2,1,3,2, not_recom
1106,1,2,5,3,2,2,3,3, priority
1107,1,2,5,3,2,2,3,2, not_recom
1108,1,2,5,3,3,1,1,1, priority
1109,1,2,5,3,3,1,1,3, priority
1110,1,2,5,3,3,1,2,1, priority
1111,1,2,5,3,3,1,2,3, priority
1112,1,2,5,3,3,1,2,2, not_recom
1113,1,2,5,3,3,1,3,1, priority
1114,1,2,5,3,3,1,3,3, priority
1115,1,2,5,3,3,1,3,2, not_recom
1116,1,2,5,3,3,2,1,1, priority
1117,1,2,5,3,3,2,1,3, priority
1118,1,2,5,3,3,2,1,2, not_recom
1119,1,2,5,3,3,2,2,1, priority
1120,1,2,5,3,3,2,2,3, priority
1121,1,2,5,3,3,2,2,2, not_recom
1122,661,2,5,3,3,2,3,1, priority
1123,1,2,5,3,3,2,3,3, priority
1124,1,2,5,3,3,2,3,2, not_recom
1125,2,4,2,3,1,1,1,3, spec_prior
1126,1,2,5,10,1,1,1,3, priority
1127,1,2,5,10,1,1,1,2, not_recom
1128,1,2,5,10,1,1,2,1, very_recom
1129,1,2,5,10,1,1,2,3, priority
1130,1,2,5,10,1,1,2,2, not_recom
1131,1,2,5,10,1,1,3,2, not_recom
1132,1,2,5,10,1,2,1,1, priority
1133,1,2,5,10,1,2,1,3, priority
1134,1,2,5,10,1,2,2,1, priority
1135,1,2,5,10,1,2,2,3, priority
1136,1,2,5,10,1,2,2,2, not_recom
1137,1,2,5,10,1,2,3,1, priority
1138,1,2,5,10,1,2,3,3, priority
1139,1,2,5,10,2,1,1,1, priority
1140,1,2,5,10,2,1,1,3, priority
1141,1,2,5,10,2,1,1,2, not_recom
1142,1,2,5,671,2,1,2,1, priority
1143,1,2,5,10,2,1,2,3, priority
1144,1,2,5,10,2,1,2,2, not_recom
1145,2,4,3,1,2,1,2,3, spec_prior
1146,1,2,5,10,2,1,3,3, priority
1147,1,2,5,10,2,1,3,2, not_recom
1148,1,2,5,10,2,2,1,1, priority
1149,1,2,5,10,2,2,1,3, priority
1150,1,2,5,10,2,2,1,2, not_recom
1151,1,2,5,10,2,2,2,1, priority
1152,1,2,5,10,2,2,2,3, priority
1153,1,2,5,10,2,2,2,2, not_recom
1154,1,2,5,10,2,2,3,1, priority
1155,1,2,5,10,2,2,3,3, priority
1156,1,2,5,10,2,2,3,2, not_recom
1157,1,2,5,10,3,1,1,1, priority
1158,1,2,5,10,3,1,2,1, priority
1159,1,2,5,10,3,1,2,2, not_recom
1160,1,2,5,10,3,1,3,1, priority
1161,1,2,5,10,3,1,3,3, priority
1162,1,2,5,10,3,1,681,2, not_recom
1163,1,2,5,10,3,2,1,1, priority
1164,1,2,5,10,3,2,1,3, priority
1165,2,4,3,3,3,2,3,3, spec_prior
1166,1,2,5,10,3,2,2,1, priority
1167,1,2,5,10,3,2,2,3, priority
1168,1,2,5,10,3,2,2,2, not_recom
1169,1,2,5,10,3,2,3,1, priority
1170,1,2,5,10,3,2,3,3, priority
1171,1,2,2,1,1,1,1,1, very_recom
1172,1,2,2,1,1,1,1,3, priority
1173,1,2,2,1,1,1,1,2, not_recom
1174,1,2,2,1,1,1,2,1, very_recom
1175,1,2,2,1,1,1,2,3, priority
1176,1,2,2,1,1,1,2,2, not_recom
1177,1,2,2,1,1,1,3,1, priority
1178,1,2,2,1,1,1,3,3, priority
1179,1,2,2,1,1,1,3,2, not_recom
1180,1,2,2,1,1,2,1,2, not_recom
1181,1,2,2,1,1,2,2,1, very_recom
1182,691,2,2,1,1,2,2,3, priority
1183,1,2,2,1,1,2,2,2, not_recom
1184,1,2,2,1,1,2,3,1, priority
1185,2,5,1,2,2,1,3,2, not_recom
1186,1,2,2,1,1,2,3,2, not_recom
1187,1,2,2,1,2,1,1,1, very_recom
1188,1,2,2,1,2,1,1,2, not_recom
1189,1,2,2,1,2,1,2,1, very_recom
1190,1,2,2,1,2,1,2,3, priority
1191,1,2,2,1,2,1,2,2, not_recom
1192,1,2,2,1,2,1,3,1, priority
1193,1,2,2,1,2,1,3,3, priority
1194,1,2,2,1,2,1,3,2, not_recom
1195,1,2,2,1,2,2,1,1, very_recom
1196,1,2,2,1,2,2,1,3, priority
1197,1,2,2,1,2,2,1,2, not_recom
1198,1,2,2,1,2,2,2,1, very_recom
1199,1,2,2,1,2,2,2,3, priority
1200,1,2,2,1,2,2,2,2, not_recom
1201,1,2,2,1,2,2,3,1, priority
1202,1,2,2,701,2,2,3,3, priority
1203,1,2,2,1,2,2,3,2, not_recom
1204,1,2,2,1,3,1,1,1, priority
1205,2,5,5,1,1,1,1,3, spec_prior
1206,1,2,2,1,3,1,1,2, not_recom
1207,1,2,2,1,3,1,2,1, priority
1208,1,2,2,1,3,1,2,3, priority
1209,1,2,2,1,3,1,2,2, not_recom
1210,1,2,2,1,3,1,3,1, priority
1211,1,2,2,1,3,1,3,3, priority
1212,1,2,2,1,3,1,3,2, not_recom
1213,1,2,2,1,3,2,1,1, priority
1214,1,2,2,1,3,2,1,3, priority
1215,1,2,2,1,3,2,1,2, not_recom
1216,1,2,2,1,3,2,2,1, priority
1217,1,2,2,1,3,2,2,3, priority
1218,1,2,2,1,3,2,2,2, not_recom
1219,1,2,2,1,3,2,3,1, priority
1220,1,2,2,1,3,2,3,3, priority
1221,1,2,2,1,3,2,3,2, not_recom
1222,1,2,2,2,1,1,711,1, very_recom
1223,1,2,2,2,1,1,1,3, priority
1224,1,2,2,2,1,1,1,2, not_recom
1225,2,5,5,3,2,1,3,2, not_recom
1226,1,2,2,2,1,1,2,2, not_recom
1227,1,2,2,2,1,1,3,1, priority
1228,1,2,2,2,1,1,3,2, not_recom
1229,1,2,2,2,1,2,1,1, priority
1230,1,2,2,2,1,2,1,3, priority
1231,1,2,2,2,1,2,2,1, priority
1232,1,2,2,2,1,2,2,3, priority
1233,1,2,2,2,1,2,2,2, not_recom
1234,1,2,2,2,1,2,3,1, priority
1235,1,2,2,2,1,2,3,3, priority
1236,1,2,2,2,1,2,3,2, not_recom
1237,1,2,2,2,2,1,1,1, priority
1238,1,2,2,2,2,1,1,3, priority
1239,1,2,2,2,2,1,1,2, not_recom
1240,1,2,2,2,2,1,2,1, priority
1241,1,2,2,2,2,1,2,3, priority
1242,721,2,2,2,2,1,2,2, not_recom
1243,1,2,2,2,2,1,3,1, priority
1244,1,2,2,2,2,1,3,3, priority
1245,2,5,2,1,3,2,2,1, spec_prior
1246,1,2,2,2,2,2,1,1, priority
1247,1,2,2,2,2,2,1,3, priority
1248,1,2,2,2,2,2,1,2, not_recom
1249,1,2,2,2,2,2,2,1, priority
1250,1,2,2,2,2,2,2,3, priority
1251,1,2,2,2,2,2,2,2, not_recom
1252,1,2,2,2,2,2,3,1, priority
1253,1,2,2,2,2,2,3,2, not_recom
1254,1,2,2,2,3,1,1,3, priority
1255,1,2,2,2,3,1,1,2, not_recom
1256,1,2,2,2,3,1,2,1, priority
1257,1,2,2,2,3,1,2,2, not_recom
1258,1,2,2,2,3,1,3,1, priority
1259,1,2,2,2,3,1,3,3, priority
1260,1,2,2,2,3,1,3,2, not_recom
1261,1,2,2,2,3,2,1,1, priority
1262,1,2,2,731,3,2,1,3, priority
