,Cap-shape, Cap-surface, Cap-color, Bruises, Odor, Gill-attachment, Gill-spacing, Gill-size, Gill-color, Stalk-shape, Stalk-root, Stalk-surface-above-ring, Stalk-surface-below-ring, Stalk-color-above-ring, Stalk-color-below-ring, Veil-type, Veil-color, Ring-number, Ring-type, Spore-print-color, Population, Habitat,Class
268,1,0,2,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
269,3,1,0,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
270,0,0,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
271,3,0,0,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,0,3,0,p
272,0,1,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
273,0,1,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
274,3,1,1,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
275,3,2,3,-5,2,2,1,0,-1,-2,5.0,-6,4,-4,4,4,4,1,-1,1,0,-2,e
276,3,1,0,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,4,1,e
277,0,1,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
278,3,2,0,0,3,0,1,1,3,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
279,0,0,1,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
280,0,1,2,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,1,0,1,p
281,1,1,1,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
282,2,2,0,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
283,0,0,1,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
284,1,1,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
285,3,1,0,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,0,1,e
286,1,3,0,5,0,5,0,-3,-1,2,1.0,3,-2,1,3,1,1,-1,3,-4,-6,3,e
287,1,1,2,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
288,0,1,0,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
289,3,2,3,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,4,0,e
290,0,2,3,0,3,0,0,0,9,0,0.0,2,2,0,0,1,0,2,0,0,4,0,e
291,1,1,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
292,0,0,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
293,1,1,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
294,0,0,2,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
295,1,0,1,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
296,0,0,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
297,1,-1,2,5,-2,-4,-3,3,3,2,2.0,1,1,0,2,-5,-1,1,2,-4,4,0,e
298,3,0,1,1,1,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
299,0,1,2,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
300,0,2,2,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
301,1,1,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
302,0,0,1,1,2,0,1,0,2,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
303,1,1,2,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
304,0,1,2,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
305,0,2,0,1,3,0,0,1,10,1,2.0,2,2,1,2,1,0,2,0,1,4,3,e
306,1,1,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
307,0,0,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
308,1,4,4,-3,-1,1,-2,3,-2,-1,2.0,-2,-2,4,-2,3,0,-1,3,1,4,3,e
309,0,2,2,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,1,0,1,e
310,0,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
311,0,1,2,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,3,1,p
312,0,1,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
313,0,2,2,1,1,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
314,1,0,1,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
315,0,1,2,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,0,p
316,0,0,1,1,1,0,1,0,2,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
317,0,1,2,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
318,0,2,2,1,2,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
319,1,-5,-4,4,-1,-2,3,0,1,2,3.0,0,-1,-6,-4,-6,-6,-4,1,1,-1,4,e
320,0,1,1,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
321,3,2,1,1,1,0,1,0,2,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
322,0,0,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
323,1,1,1,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
324,0,1,0,1,2,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
325,1,1,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
326,0,0,1,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
327,0,1,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
328,1,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
329,1,1,2,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
330,0,-1,-1,3,5,-5,1,-2,0,-4,-1.0,4,1,-2,-1,1,4,1,-2,-2,-3,3,p
331,1,0,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
332,1,1,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
333,1,1,1,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
334,0,1,2,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
335,0,2,0,1,3,0,0,1,10,1,2.0,2,2,2,0,1,0,2,0,0,4,3,e
336,0,1,0,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,4,1,e
337,1,0,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
338,0,2,3,0,3,0,0,0,9,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
339,0,1,0,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,4,1,e
340,0,0,2,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
341,3,3,-2,-2,-1,4,-3,-4,0,0,1.0,3,-1,-4,0,0,-5,0,2,1,1,0,e
342,0,0,1,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
343,3,2,1,1,1,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
344,1,1,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
345,0,2,0,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,1,2,1,e
346,0,2,1,1,2,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
347,0,0,1,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
348,3,0,3,0,3,0,1,1,1,1,0.0,2,0,0,0,1,0,2,1,0,0,1,e
349,0,2,0,0,3,0,0,0,9,0,0.0,2,2,0,0,1,0,2,0,1,4,0,e
350,3,0,3,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
351,3,1,0,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
352,0,-3,3,1,-2,2,-4,-3,0,-4,-2.0,2,1,-2,3,3,-2,5,1,2,-5,-4,e
353,1,0,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
354,0,1,1,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,0,4,e
355,2,2,3,0,3,0,0,0,9,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
356,3,1,0,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
357,0,1,0,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
358,0,1,1,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
359,0,1,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
360,0,2,0,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,1,0,1,e
361,0,2,0,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
362,3,0,0,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,0,2,1,e
363,-1,2,-5,0,5,2,2,-6,0,4,3.0,1,0,-2,1,-1,1,2,1,-2,3,-5,e
364,0,0,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
365,3,2,0,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,3,0,e
366,0,1,1,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
367,0,2,1,1,1,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
368,1,1,1,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
369,0,2,3,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,0,0,1,e
370,0,1,1,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,0,1,e
371,3,1,0,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,4,1,e
372,0,0,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
373,2,2,0,0,3,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,4,0,e
374,-1,-3,4,0,1,2,-2,1,-1,-2,3.0,-1,-2,-2,-6,-7,3,-5,-3,3,0,-2,e
375,1,0,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
376,2,2,0,0,3,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,4,0,e
377,1,1,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
378,0,1,1,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
379,1,1,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
380,0,1,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
381,0,0,2,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,1,0,1,e
382,0,1,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
383,1,0,2,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
384,0,2,0,1,3,0,0,1,1,1,2.0,2,2,1,0,1,0,2,0,1,4,3,e
385,0,-2,3,-1,3,5,-1,-1,-4,-1,-2.0,5,-4,0,1,-2,2,-2,-7,-4,1,5,p
386,0,1,0,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,4,4,e
387,0,0,0,0,3,0,1,1,1,1,0.0,2,2,0,0,1,0,2,1,0,2,1,e
388,1,1,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
389,0,0,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
390,1,0,1,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
391,0,0,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
392,1,1,2,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
393,0,2,3,0,3,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
394,3,1,0,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,0,1,e
395,0,2,3,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
396,-3,0,2,-2,-1,0,5,-7,-4,2,1.0,-1,3,-2,-4,1,1,-3,1,-3,-3,1,e
397,0,1,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
398,0,2,3,0,3,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,3,0,e
399,0,0,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,0,0,p
400,1,1,2,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
401,1,1,2,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
402,0,1,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
403,1,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
404,0,0,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
405,0,1,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
406,1,1,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
407,2,-3,-3,-5,1,-5,0,-3,2,0,1.0,-3,-1,1,1,3,-3,3,-3,-1,1,0,e
408,0,0,2,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
409,0,1,0,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
410,0,0,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
411,0,0,0,0,3,0,1,1,1,1,0.0,0,0,0,0,1,0,2,1,0,0,1,e
412,0,1,0,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
413,0,1,1,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,4,1,e
414,0,1,0,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,1,p
415,1,1,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
416,0,2,2,1,2,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
417,0,0,0,1,0,0,0,0,2,0,0.0,2,2,0,0,1,0,2,0,0,0,0,p
418,4,1,-6,0,0,-2,1,-2,-1,1,4.0,0,-2,-3,-3,-1,0,0,-2,-3,1,-2,e
419,3,2,3,0,3,0,1,1,3,1,0.0,0,0,0,0,1,0,2,1,1,2,1,e
420,0,1,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
421,1,1,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
422,0,1,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,0,0,p
423,3,1,0,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,0,1,e
424,0,0,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
425,0,0,2,1,1,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
426,3,1,0,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
427,1,0,2,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
428,0,0,2,0,3,0,1,1,10,1,0.0,0,0,0,0,1,0,2,1,0,2,1,e
429,-7,0,4,1,-1,-2,-2,5,3,-2,-3.0,0,0,2,-1,0,2,2,4,-6,1,-2,e
430,0,1,2,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
431,0,1,1,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,4,1,e
432,1,0,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
433,1,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
434,3,0,2,1,2,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
435,1,0,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
436,0,2,1,1,1,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
437,0,1,2,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
438,1,1,1,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
439,0,1,0,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
440,-3,-4,3,1,-6,3,-2,2,4,-1,-6.0,-3,-6,2,3,-4,-3,-4,0,0,1,-3,e
441,0,1,2,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
442,0,1,1,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,0,4,4,e
443,0,1,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
444,0,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
445,0,1,0,1,2,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,0,0,1,e
446,0,0,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
447,3,1,0,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,0,1,e
448,1,0,2,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
449,0,2,0,1,3,0,0,1,1,1,2.0,2,2,1,2,1,0,2,0,1,4,3,e
450,0,1,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
451,-1,-2,0,0,-2,-4,3,3,-5,-1,-6.0,3,-3,-1,2,-2,-3,-1,-2,-3,1,2,e
452,1,0,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
453,0,2,1,1,2,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
454,1,0,2,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
455,0,0,3,0,3,0,1,1,3,1,0.0,2,0,0,0,1,0,2,1,0,2,1,e
456,1,0,2,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
457,1,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
458,3,1,1,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,4,4,e
459,3,1,0,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
460,0,0,2,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
461,3,1,1,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,0,1,e
462,0,4,2,2,0,4,-1,0,4,0,-4.0,-5,-1,1,1,3,-4,1,1,-4,-7,2,e
463,0,1,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,2,e
464,0,2,0,0,3,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,3,0,e
465,3,1,0,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,4,1,e
466,0,0,2,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
467,0,0,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
468,1,1,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
469,3,1,1,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
470,0,1,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
471,0,1,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
472,3,2,2,1,1,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
473,1,2,-5,3,-6,0,0,1,4,-1,4.0,3,-5,-3,0,-7,3,2,2,3,2,-1,e
474,3,0,1,1,2,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
475,3,2,3,0,3,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,4,0,e
476,0,2,0,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,4,0,e
477,1,1,2,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
478,0,0,2,1,1,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
479,1,1,1,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
480,1,1,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
481,1,1,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
482,3,0,2,1,2,0,1,0,10,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
483,3,2,3,0,3,0,0,0,9,0,0.0,2,2,0,0,1,0,2,0,0,4,0,e
484,3,3,-1,0,3,3,-2,-1,-3,-4,-2.0,-1,1,0,2,1,-1,3,-4,-2,3,1,e
485,3,1,1,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,0,4,1,e
486,0,1,2,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
487,2,2,0,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,4,0,e
488,0,1,0,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,0,4,e
489,0,1,0,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,0,4,e
490,3,2,1,1,1,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
491,3,0,0,1,0,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,0,1,p
492,0,0,0,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,1,3,0,p
493,3,1,0,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
494,0,1,1,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,0,1,e
495,-1,3,1,-1,2,-5,-6,-1,-2,-4,4.0,0,1,-3,3,0,3,2,0,-4,-1,-2,e
496,3,2,2,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
497,3,1,0,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,0,1,e
498,0,1,2,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
499,1,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
500,0,0,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
501,1,1,1,1,1,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,1,e
502,0,0,2,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
503,1,0,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
504,1,1,1,1,1,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
505,0,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,3,1,p
506,3,3,2,3,-1,-3,3,1,-1,0,0.0,1,4,1,1,-1,-6,1,-2,3,3,-1,e
507,3,0,0,0,3,0,1,1,10,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
508,0,2,2,1,1,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,1,3,3,e
509,3,2,3,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
510,3,2,0,0,3,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,1,4,0,e
511,1,1,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
512,0,2,2,1,1,0,1,0,1,1,2.0,2,2,0,0,1,0,2,0,4,3,3,e
513,2,2,3,0,3,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
514,0,2,0,0,3,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,1,3,0,e
515,0,2,2,0,3,0,1,1,3,1,0.0,0,2,0,0,1,0,2,1,1,2,1,e
516,0,1,0,1,2,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,0,4,4,e
517,-1,-2,0,2,-4,-3,-4,-2,1,0,-4.0,1,0,2,-1,1,-5,-1,-1,0,5,5,e
518,0,1,2,1,2,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
519,0,1,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,1,1,e
520,0,0,2,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,0,1,2,e
521,1,0,2,1,2,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
522,3,1,1,1,1,0,0,1,10,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
523,0,0,0,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,1,0,0,p
524,3,2,3,0,3,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,4,0,e
525,1,0,1,1,2,0,0,1,2,0,1.0,2,2,0,0,1,0,2,0,1,0,1,e
526,3,1,0,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,0,4,e
527,0,0,1,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
528,0,-4,2,4,2,-1,0,0,-3,-1,1.0,3,1,1,-3,1,0,-1,-2,-2,0,-3,e
529,3,1,1,1,1,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
530,0,1,0,1,1,0,0,1,1,0,3.0,2,3,0,0,1,0,2,0,1,4,4,e
531,0,0,2,1,1,0,0,1,1,0,1.0,2,2,0,0,1,0,2,0,0,0,1,e
532,0,1,2,1,0,0,0,0,1,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
533,3,1,0,1,2,0,0,1,2,0,3.0,2,3,0,0,1,0,2,0,0,4,4,e
534,3,0,0,1,0,0,0,0,0,0,0.0,2,2,0,0,1,0,2,0,0,0,1,p
535,0,2,2,0,3,0,1,1,0,1,0.0,0,2,0,0,1,0,2,1,0,0,1,e
536,1,1,2,1,1,0,0,1,0,0,1.0,2,2,0,0,1,0,2,0,0,0,2,e
537,2,2,0,0,3,0,0,0,10,0,0.0,2,2,0,0,1,0,2,0,0,3,0,e
538,0,1,1,1,2,0,0,1,9,0,1.0,2,2,0,0,1,0,2,0,1,0,2,e
